IT,"Medical, precision and optical instruments, watches and clocks (33)",7424971.356093846
GB,Food products nec,7385567.111754789
CA-NS,Snack food products,7357673.730188242
US,Naphtha,7334700.086064169
PT,Beverages,7329681.622950259
CA-QC,Infant clothing,7325964.361433148
CA-NT,Air passenger transportation services,7325277.34168736
CA-ON,"Courier, parcel, and local messenger and delivery services",7322997.596847457
CA-QC,Medium and heavy-duty trucks,7295830.48011442
MX,"Medical, precision and optical instruments, watches and clocks (33)",7286798.923444143
WF,"Vegetables, fruit, nuts",7264476.441742259
JP,"Fabricated metal products, except machinery and equipment (28)",7243176.65594572
GB,Beverages,7108125.949646467
CA-SK,Mobile telecommunications services,7089287.692528124
PL,Food products nec,7062124.481113713
TR,Textiles (17),7048754.86290098
CA-QC,Veneer and plywood,7025204.536525902
CA-QC,"Measuring, control and scientific instruments",7023368.398272622
BR,Sugar,7013781.465054838
IN,Other transport equipment (35),6924676.104171193
BR,"Vegetables, fruit, nuts",6890125.740311499
CN,Beverages,6859962.397502131
CA-QC,Clothing accessories,6854601.522924289
NL,"Wool, silk-worm cocoons",6788266.904496416
CA-NB,Cheese and cheese products,6773969.0169558525
CA-QC,Rubber and plastic hoses and belts,6752466.495705373
TR,"Vegetables, fruit, nuts",6671233.323778955
CA-QC,Air freight transportation services,6650416.887947324
RO,Wearing apparel; furs (18),6627260.301645238
TW,Textiles (17),6613317.328482491
US,Transportation services via pipelines,6567953.15366885
KR,Food products nec,6534560.666985579
DE,Air transport services (62),6529688.951686891
CA-AB,Fresh potatoes,6527088.769666233
BR,Chemicals nec,6519849.592763667
IN,Beverages,6478902.443788495
US,Hotel and restaurant services (55),6448303.371739002
WA,Other land transportation services,6436990.915392406
CA-QC,Other sawmill products and treated wood products,6400158.225911362
JP,Furniture; other manufactured goods n.e.c. (36),6354126.143455421
CA-ON,Dog and cat food,6330403.744755461
TR,Electrical machinery and apparatus n.e.c. (31),6327694.038831481
US,Other non-metallic mineral products,6326818.614774615
AU,"Wool, silk-worm cocoons",6297961.798547585
US,White Spirit & SBP,6288729.216882272
SE,Chemicals nec,6242761.954366526
ZA,Beverages,6227200.227933401
CA-NB,"Processed meat products, other miscellaneous meats and animal by-products",6209662.253775587
CN,Paraffin Waxes,6205247.336524344
CA-QC,Paper (except newsprint),6189386.147210599
WA,"Motor vehicles, trailers and semi-trailers (34)",6180453.653531466
CA-QC,Prefabricated wood and manufactured (mobile) buildings and components,6179540.749655816
US,Fish and other fishing products; services incidental of fishing (05),6169459.53062447
TR,Hotel and restaurant services (55),6144691.404109236
CA-PE,Cheese and cheese products,6143457.6038915105
CA-QC,"Industrial and commercial fans, blowers and air purification equipment",6079149.039141989
CA-NS,Air passenger transportation services,6036096.49012062
CA-ON,Fresh and frozen pork,5997329.056430056
CA-ON,Rental of residential real estate,5982498.339066472
MX,Meat products nec,5980948.694757909
DK,Dairy products,5972098.392819994
CA-MB,"Other food products, n.e.c.",5960118.177976014
BR,Beverages,5840602.987114737
CA-QC,Clay and ceramic products and refractories,5823817.447473218
MX,Glass and glass products,5823188.609667435
AU,Dairy products,5818979.9610067215
CA-ON,Electricity,5791943.600833144
CA-ON,"Chemical products, n.e.c.",5775543.545530449
WE,Food products nec,5768492.227226388
DE,Beverages,5737887.086783882
ZA,Food products nec,5704901.487470451
CA-QC,Plastic bottles,5704661.459313596
CA-ON,Waste management and remediation services,5660546.107362919
CA-QC,Interurban and rural bus passenger transportation services,5636290.319180938
CA-QC,Tuition and similar fees for colleges and C.E.G.E.P.s,5632131.472591399
WF,Post and telecommunication services (64),5623272.329996297
WE,Services auxiliary to financial intermediation (67),5612090.740647634
CA-QC,Commercial and service industry machinery,5589186.490944143
CA-ON,Newspapers,5562106.921230137
CA-QC,School bus services,5556764.912446085
CA-QC,Motor vehicle steering and suspension components,5518322.045005042
RU,Fish products,5479452.251968044
CA-QC,Foam products (except for construction),5476323.536663125
GB,"Medical, precision and optical instruments, watches and clocks (33)",5472721.165441142
WA,Rubber and plastic products (25),5465871.198085629
WA,Machinery and equipment n.e.c. (29),5419629.339714546
ZA,Chemicals nec,5419297.765307325
CA-QC,Transportation of natural gas by pipeline,5386196.99001264
WA,Real estate services (70),5376257.001295235
CA-PE,Prepared meals,5365560.985605489
CA-ON,"Paints, coatings and adhesive products",5359743.43539636
CA-ON,Fixed telecommunications services (except Internet access),5358031.456930344
CA-BC,Preserved fruit and vegetables and frozen foods,5326561.741905935
CA-ON,Lubricants and other petroleum refinery products,5326549.495042785
DE,Machinery and equipment n.e.c. (29),5285353.65609694
GB,Other transport equipment (35),5278874.835097294
CA-QC,"Sand, gravel, clay, and refractory minerals",5276972.99598937
CA-QC,Springs and wire products,5273096.362796071
WL,Natural Gas Liquids,5269845.61125208
CA-ON,Sanitary paper products,5261042.690085633
PL,Other transport equipment (35),5225127.734496408
WM,Services auxiliary to financial intermediation (67),5215820.0972985355
CA-ON,Office furniture,5179478.518403719
WA,Processed rice,5165125.627551867
CA-AB,Alcoholic beverages for immediate consumption,5138955.976215323
CA-QC,Babysitting services,5121663.206336614
WL,Chemicals nec,5099049.2896164
TW,Food products nec,5074634.004889013
CA-NS,"Cookies, crackers and baked sweet goods",5067170.645296784
BR,Products of meat poultry,5031710.970134146
JP,"Radio, television and communication equipment and apparatus (32)",5015002.13016861
CA-ON,"Laundry, dry-cleaning and related services",4998586.783038255
CA-BC,"Wholesale margins - food, beverages and tobacco products",4996664.098809543
US,Other land transportation services,4995643.08471699
CA-MB,Road transportation services for specialized freight,4993572.863902945
CA-QC,Natural gas liquids and related products,4988310.550146055
CA-ON,Deposit intermediation services indirectly measured (FISIM),4975795.212140354
CA-MB,Cheese and cheese products,4972783.668184304
DE,Other transport equipment (35),4971194.508094914
IT,Hotel and restaurant services (55),4963105.152722252
CA-QC,Rail passenger transportation services,4955658.606816746
CA-QC,Threaded metal fasteners and other turned metal products including automotive,4926084.9162307475
CA-QC,Motor vehicle plastic parts,4856502.689029892
CA-QC,Recorded music and other sound recordings,4837484.836859207
US,Ceramic goods,4834652.148631905
IN,"Fabricated metal products, except machinery and equipment (28)",4828277.999812324
CH,Dairy products,4805954.614766029
CA-AB,"Ice cream, sherbet and similar frozen desserts",4791811.571613599
CA-ON,Plastic and foam building and construction materials,4783716.836534645
CA-ON,Retail margins - clothing and clothing accessories,4762184.819286679
CA-NB,Fresh potatoes,4756751.247358504
CA-QC,Periodicals,4664580.280923877
CA-ON,General purpose software,4664341.750530999
MX,Beverages,4629492.881812419
CA-ON,Retail margins - food and beverages,4613085.962564049
CA-ON,Recorded music and other sound recordings,4604690.383599882
AT,"Motor vehicles, trailers and semi-trailers (34)",4599436.137463934
US,Services auxiliary to financial intermediation (67),4582433.722763361
MX,Ceramic goods,4550634.7752759475
CA-QC,Wholesale margins - farm products,4541978.353974107
TW,Wearing apparel; furs (18),4540128.985981994
IE,Services auxiliary to financial intermediation (67),4521927.989025081
DE,Electrical machinery and apparatus n.e.c. (31),4486480.54487774
CA-NL,Air passenger transportation services,4452032.027307835
PL,Furniture; other manufactured goods n.e.c. (36),4432513.363435096
BR,Food products nec,4419104.258571711
JP,Rubber and plastic products (25),4388095.832545392
CN,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),4383812.080446333
IE,"Insurance and pension funding services, except compulsory social security services (66)",4383100.818107502
CA-QC,"Wood products, n.e.c.",4378528.749211746
CA-ON,"Medical, dental and personal safety supplies, instruments and equipment",4377298.507480884
RU,P- and other fertiliser,4341535.035928029
CA-QC,"Solid fuel products, n.e.c.",4326825.218923732
US,Natural Gas Liquids,4313268.9830493545
GB,"Insurance and pension funding services, except compulsory social security services (66)",4304454.094892249
KR,Textiles (17),4300441.297348845
TW,Electrical machinery and apparatus n.e.c. (31),4298194.890580392
MX,Rubber and plastic products (25),4261700.31778161
CA-QC,Stone,4260234.64737772
CA-AB,Road transportation services for specialized freight,4201691.332328562
ES,"Wool, silk-worm cocoons",4198730.776215466
NL,Dairy products,4182974.0298400247
NL,Food products nec,4172843.3154993053
CA-ON,Other services related to credit intermediation,4149974.0804484226
IT,Ceramic goods,4141833.536822459
CA-ON,Amusement and recreational services,4137808.4253474115
CA-AB,Room or unit accommodation services for travellers,4128898.6584041445
WM,Furniture; other manufactured goods n.e.c. (36),4122987.7219590903
CA-ON,Fresh fruit and nuts,4118523.195221043
CA-NL,Processed fluid milk and milk products,4118269.899165623
RU,Air transport services (62),4097909.275564741
WM,"Medical, precision and optical instruments, watches and clocks (33)",4096117.2865480864
WE,Fish products,4093393.8672692683
IT,Meat products nec,4090464.998971221
WL,Tobacco products (16),4089521.719043244
IN,Fish products,4049153.7260726104
CA-QC,Non-metallic minerals (except diamonds),4019303.291190547
GB,Dairy products,4002041.810922558
WA,Printed matter and recorded media (22),4001086.354372615
DE,"Fabricated metal products, except machinery and equipment (28)",3962654.978779152
WF,Other land transportation services,3950221.504416467
CA-AB,Ammonia and chemical fertilizers,3941677.553570506
CA-ON,Health and accident insurance services,3937371.9930305276
ID,Electrical machinery and apparatus n.e.c. (31),3912721.3972874056
CA-QC,Aviation fuel,3897592.087941367
WA,products of Vegetable oils and fats,3896712.5155580826
WM,"Vegetables, fruit, nuts",3873021.7050272375
WA,Ceramic goods,3807778.826081087
CA-SK,Motor vehicle repair and maintenance services,3799615.038145783
KR,Wearing apparel; furs (18),3768769.148609899
CA-ON,Tuition and similar fees for universities,3766443.6696635173
CA-AB,Fresh and frozen pork,3743361.8780947346
US,Crops nec,3736470.0587914702
CA-ON,"Non-metallic mineral products, n.e.c.",3716943.4794242564
CA-NB,"Bread, rolls and flatbreads",3716230.9441732275
WF,Beverages,3712808.8241816484
TW,Rubber and plastic products (25),3710701.0282363035
CA-ON,Tuition and similar fees for colleges and C.E.G.E.P.s,3702306.9763999227
CA-ON,Non-depository credit intermediation services - explicit charges (fees),3689140.2538003307
ES,"Vegetables, fruit, nuts",3679906.013928504
WF,Other transport equipment (35),3659378.495901822
CA-MB,"Raw furskins, and animal products n.e.c.",3633115.7730419463
CA-AB,Preserved fruit and vegetables and frozen foods,3629121.5964215677
KR,"Radio, television and communication equipment and apparatus (32)",3615114.1081877477
CA-AB,Other loan intermediation services indirectly measured (FISIM),3571464.382188
CA-BC,Mobile telecommunications services,3528007.909792703
FR,Hotel and restaurant services (55),3510913.99773774
AU,Food products nec,3507931.479066549
US,"Financial intermediation services, except insurance and pension funding services (65)",3497871.9477274283
JP,Wearing apparel; furs (18),3493345.545013527
DE,Furniture; other manufactured goods n.e.c. (36),3485531.431989434
CA-MB,Air passenger transportation services,3480910.3728479897
CA-ON,Coffee and tea,3469849.359445704
JP,Electrical machinery and apparatus n.e.c. (31),3464591.1162753785
FR,"Wool, silk-worm cocoons",3462762.6256368584
MX,"Fabricated metal products, except machinery and equipment (28)",3444598.3821300794
ES,"Motor vehicles, trailers and semi-trailers (34)",3433685.622105939
CA-QC,Pesticides and other agricultural chemicals,3422875.9984519077
CA-BC,"Ice cream, sherbet and similar frozen desserts",3416303.6812209976
CA-SK,"Processed meat products, other miscellaneous meats and animal by-products",3403129.067785789
